SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500696,HIND UNI LT ,A ,Q,1840.00,1854.40,1821.35,1844.70,1844.70,1841.75,1680,39200,71923520.00,
500710,AKZOINDIA   ,A ,Q,1782.55,1784.50,1774.35,1779.05,1779.05,1777.60,19,44,78334.00,
500730,NOCIL LTD   ,A ,Q,124.50,126.70,123.00,123.25,123.25,125.50,867,75597,9462374.00,
500770,TATA CHEM.  ,A ,Q,636.75,636.95,625.00,626.55,627.00,636.75,639,15878,9974340.00,
500777,T.P.L.      ,B ,Q,36.60,36.60,36.00,36.05,36.00,36.05,23,4186,151179.00,
500780,ZUARIGLOB   ,B ,Q,97.00,97.25,96.00,97.10,97.00,97.25,14,550,53334.00,
500790,NESTLE (I)  ,A ,Q,11641.00,11760.00,11530.55,11713.75,11681.05,11641.30,854,3891,45350374.00,
500800,TATAGLOBAL  ,A ,Q,254.95,257.35,253.35,254.65,254.65,255.45,1058,98442,25139444.00,
500820,ASIAN PAINTS,A ,Q,1434.80,1439.80,1420.25,1425.55,1425.55,1426.25,1797,34470,49292185.00,
500825,BRITANIA IND,A ,Q,2985.75,3004.20,2950.00,2993.30,2993.30,2981.70,974,12410,37087957.00,
500830,COLGATE PALM,A ,Q,1174.30,1180.85,1164.30,1172.80,1175.00,1175.45,616,11506,13487767.00,
500840,EIH LTD.    ,A ,Q,173.55,173.55,168.00,168.75,168.00,174.85,339,8019,1357395.00,
500850,INDIAN HOTEL,A ,Q,149.90,154.40,148.70,150.00,150.00,149.55,2899,188474,28535028.00,XD
500870,CASTROL     ,A ,Q,146.80,146.80,143.10,145.35,145.35,146.60,541,83818,12215759.00,
500875,ITC LTD.    ,A ,Q,281.90,281.90,278.25,280.00,280.00,280.00,2919,322202,90110697.00,
500877,APOLLO TYRES,A ,Q,194.90,198.00,191.05,192.05,191.70,195.55,785,101633,19724058.00,
500878,CEAT LIMITED,A ,Q,974.10,982.20,955.15,958.00,958.00,973.90,791,19873,19191048.00,
500940,FINOLEX IND.,A ,Q,511.25,525.00,503.00,506.05,509.00,514.05,415,9540,4923196.00,
501148,DALAL ST INV,XT,Q,279.30,279.30,279.30,279.30,279.30,273.85,7,39,10892.00,
501150,CENTRUM CAP ,A ,Q,28.25,29.00,28.00,28.40,28.40,28.45,59,116254,3300746.00,
501242,TCI FINANCE ,B ,Q,13.30,14.39,13.30,13.80,13.80,13.99,4,73,1035.00,
501298,INDUS.&PRUD.,X ,Q,997.00,997.00,920.05,985.00,985.00,956.50,6,41,40212.00,
501301,TATA INVEST.,A ,Q,886.00,886.00,876.30,878.05,879.95,881.40,47,317,278733.00,
501314,GROMOTRADE  ,X ,Q,447.05,447.35,446.95,447.20,447.20,448.90,31,2128,951402.00,
501343,MOTOR&GEN.FI,B ,Q,42.95,42.95,34.00,39.00,39.00,37.05,4,4,154.00,
501370,WALCHAND PF ,X ,Q,80.50,80.50,80.50,80.50,80.50,81.80,1,1,80.00,
501423,SHA ENG PLA ,X ,Q,644.00,644.00,556.00,568.10,566.05,614.35,396,6997,4051121.00,
501425,BOM.BURMAH  ,A ,Q,1141.95,1147.95,1132.75,1136.40,1137.05,1143.35,220,2262,2574927.00,
501430,BOM.CYCLE   ,X ,Q,1999.95,2007.60,1999.95,2007.60,2007.60,1912.00,4,18,36022.00,
501455,GREAVES COTT,A ,Q,147.95,151.00,147.80,149.65,149.65,148.05,217,9563,1429297.00,
501700,INDIA NIVEH ,X ,Q,65.55,65.75,65.40,65.70,65.70,65.65,44,5879,385565.00,
501831,COAST CORP  ,X ,Q,338.00,338.00,300.00,309.30,310.00,312.00,135,23506,7358840.00,
501833,CHOWGULE ST ,XT,Q,5.47,5.95,5.47,5.81,5.95,5.75,10,1770,9732.00,
501848,GLOBAL OFFS ,B ,Q,10.34,10.34,9.12,9.32,9.30,9.43,26,5384,49934.00,
502015,ASIIL       ,X ,Q,15.10,15.70,15.05,15.05,15.05,15.20,19,2899,43678.00,
502137,DECAN CEMENT,B ,Q,397.00,399.00,397.00,397.85,398.00,396.25,7,52,20667.00,
502157,MANGALAM CEM,B ,Q,247.50,257.80,247.50,257.80,257.80,251.50,9,83,20938.00,
502168,N C L IND.  ,B ,Q,140.00,140.40,138.95,139.40,139.40,139.10,19,199,27773.00,
502175,SAURAS.CEM. ,X ,Q,45.00,45.00,41.75,42.85,43.80,46.10,93,15956,690386.00,
502180,SRI DIGV CEM,X ,Q,15.25,15.30,14.85,15.05,15.05,15.00,116,59549,898393.00,
502219,BOROSIL GLAS,B ,Q,189.90,191.65,187.05,187.35,187.10,186.90,177,5985,1131786.00,
502281,TRIVENI GLAS,XT,Q,9.60,9.60,9.05,9.40,9.40,9.49,12,2078,18985.00,
502330,IPAPPM      ,B ,Q,425.55,426.50,422.65,424.90,424.90,422.60,262,6847,2908531.00,
502355,BALKRISH IND,A ,Q,788.75,806.00,786.20,797.30,797.30,791.65,1332,41678,33284218.00,
502407,NATH PULP   ,X ,Q,63.00,64.85,63.00,64.85,64.85,64.85,6,497,31410.00,
502420,ORIENT PAPER,B ,Q,30.10,31.00,30.10,30.80,30.85,30.05,227,18694,573815.00,
502445,CITADEL     ,X ,Q,14.00,14.98,14.00,14.94,14.94,13.65,7,510,7417.00,
502448,ROLLATAINER ,T ,Q,2.12,2.25,2.12,2.25,2.25,2.23,8,1015,2151.00,
502450,SESHA.PAPER ,B ,Q,971.00,985.00,969.00,972.80,973.00,988.55,16,68,66153.00,
502587,RAMA PULP   ,X ,Q,64.90,65.90,61.95,64.30,64.30,64.35,58,16380,1032432.00,
502589,VAPI PAPER  ,XT,Q,16.65,16.95,16.65,16.65,16.65,16.65,4,685,11555.00,
502742,SINTEX IND. ,B ,Q,4.75,4.79,4.57,4.73,4.73,4.73,472,501229,2347771.00,
502820,DCM LTD.    ,T ,Q,33.30,33.30,33.30,33.30,33.30,35.05,15,1784,59407.00,
502865,FORBES & CO ,B ,Q,1990.00,1990.00,1890.00,1902.75,1902.75,1972.15,210,1461,2797140.00,
502873,H.P.COTTON  ,X ,Q,32.00,32.00,31.00,31.05,31.00,32.75,8,466,14462.00,
502933,KATARE SPG. ,XT,Q,12.40,12.54,12.40,12.54,12.54,11.95,3,700,8744.00,
502937,KESORAM IND ,B ,Q,68.00,69.45,67.20,69.05,69.05,67.55,196,15717,1077462.00,
502958,LAKSHMI MILL,X ,Q,2349.00,2349.00,2325.00,2325.00,2325.00,2330.00,3,7,16371.00,
502986,VARDH TEXT  ,A ,Q,1110.50,1113.15,1089.10,1095.15,1094.00,1114.80,75,445,490611.00,
503015,MODERN INDIA,XT,Q,71.50,71.50,71.50,71.50,71.50,70.35,10,6451,461246.00,
503031,PENLAND LTD ,B ,Q,6.25,6.88,6.25,6.71,6.71,6.43,223,125037,838477.00,
503100,PHOENIX MILL,A ,Q,647.00,651.00,644.00,645.00,645.00,649.85,146,1316,849098.00,
503101,MARATHON NEX,B ,Q,96.95,101.15,96.90,99.55,99.55,96.70,17,944,92065.00,
503127,RAJA BAHADUR,XT,Q,1387.50,1387.50,1387.50,1387.50,1387.50,1325.00,2,5,6937.00,
503162,REL.CHEMOTX ,X ,Q,76.50,76.75,72.35,75.80,76.50,73.25,77,5849,433735.00,
503169,RUBY MILLS  ,B ,Q,240.90,240.90,240.00,240.00,240.00,241.40,2,120,28818.00,
503229,SIMPLEX REAL,X ,Q,62.00,62.00,59.70,59.70,59.70,59.05,2,177,10911.00,
503310,SWAN ENG    ,A ,Q,105.45,106.00,104.45,105.65,105.00,105.85,326,127074,13397022.00,
503349,VICTORIA MIL,X ,Q,2270.00,2340.00,2270.00,2340.00,2340.00,2290.00,2,27,63040.00,
503657,VEER ENERGY ,X ,Q,8.00,8.29,8.00,8.10,8.10,7.99,26,6206,49818.00,
503663,TILAK       ,X ,Q,0.57,0.59,0.57,0.59,0.59,0.57,2,550,314.00,
503691,SAHARA ONE  ,X ,Q,19.00,19.00,19.00,19.00,19.00,18.25,1,15,285.00,
503722,BANSW.SYNTEX,B ,Q,69.05,72.70,69.05,72.70,72.70,71.65,6,502,34670.00,
503804,SHRI DINESH ,X ,Q,117.85,119.05,117.85,119.05,119.05,120.20,2,80,9464.00,
503806,SRF LIMITED ,A ,Q,2886.00,2917.00,2876.45,2889.30,2897.00,2892.40,565,6817,19739941.00,
503811,SIYARAM SILK,B ,Q,333.10,333.10,326.00,326.90,326.00,329.80,25,300,98164.00,
503831,FOMENTO HOTE,X ,Q,100.00,105.00,100.00,105.00,105.00,105.00,3,112,11225.00,
503960,BHARAT BIJLE,B ,Q,1140.00,1167.90,1128.00,1128.40,1128.00,1130.80,170,23700,26868047.00,
504000,ELPRO INTER ,X ,Q,47.20,48.40,47.15,48.40,48.40,48.70,3,660,31379.00,
504008,EMCO LTD.   ,T ,Q,1.80,1.88,1.71,1.71,1.71,1.80,15,10170,17507.00,
504028,GEE LTD     ,X ,Q,29.90,29.90,27.10,27.85,27.85,28.00,16,614,17100.00,
504036,HIND.RECT   ,B ,Q,136.00,137.15,130.60,132.80,132.85,135.95,30,1794,238658.00,
504058,NIPPOBATRY  ,B ,Q,468.00,480.50,455.00,474.45,465.00,465.65,29,132,61782.00,
504067,ZENSAR TECH.,A ,Q,258.90,259.45,253.60,255.85,256.90,259.90,190,2952,758151.00,
504076,JYOTI LTD.  ,XT,Q,8.55,9.45,8.55,9.00,9.00,9.00,12,619,5398.00,
504084,KAYCEE IND  ,X ,Q,3399.95,3400.00,3399.95,3399.95,3400.00,3350.35,2,3,10199.00,
504092,INDOKEM LTD.,X ,Q,8.85,8.85,8.20,8.50,8.50,8.11,13,2322,20470.00,
504093,PANA ENERG  ,X ,Q,168.00,169.90,165.10,168.95,168.95,168.75,52,2517,419114.00,
504112,NELCO LTD.  ,B ,Q,286.00,290.30,283.00,286.45,286.45,285.65,668,12830,3681959.00,
504132,PERM MAGNETS,X ,Q,180.00,185.80,175.00,175.70,176.00,179.85,102,5042,886430.00,
504176,HIGH ENERGY ,X ,Q,198.50,198.50,188.00,188.00,188.00,190.50,7,63,12429.00,
504180,STD.BATTERY ,X ,Q,3.78,3.78,3.74,3.74,3.74,3.60,6,4714,17658.00,
504212,UNIV.CABLE  ,B ,Q,211.00,211.10,208.75,210.35,210.35,212.15,46,2892,607837.00,
504240,DELTON CABLE,XT,Q,22.45,22.80,20.95,20.95,20.95,22.05,6,1700,36427.00,
504258,LAKSHMI ELEC,X ,Q,480.05,482.95,472.00,472.60,472.00,478.00,28,686,326184.00,
504335,PAZEL       ,XT,Q,1.29,1.29,1.25,1.29,1.29,1.29,35,860890,1109806.00,
504341,RELTD       ,X ,Q,38.00,38.00,31.60,35.90,35.90,32.85,8,1030,35297.00,
504351,EMPOWER     ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,35500,6745.00,
504378,NYSSACORP   ,X ,Q,1.36,1.36,1.36,1.36,1.36,1.36,1,1,1.00,
504605,UNI ABEX    ,X ,Q,500.10,506.70,500.00,506.00,506.00,507.70,7,36,18067.00,
504614,SARDA ENMIN ,B ,Q,247.00,255.20,246.00,248.05,246.00,247.25,109,2280,571274.00,
504646,BHAGWATI AUT,X ,Q,127.00,127.00,126.00,126.05,126.05,126.00,6,1300,163957.00,
504713,HIND.WIR LTD,X ,Q,38.05,38.25,38.05,38.25,38.25,40.00,3,324,12348.00,
504741,IND.HUME PIP,B ,Q,283.00,284.10,282.00,282.10,282.10,283.20,18,1002,282903.00,
504746,IND.LINKCHAI,P ,Q,617.35,617.40,561.00,605.90,561.00,588.00,5,30,18234.00,
504786,INVEST &PREC,X ,Q,227.00,230.65,224.05,228.05,229.90,229.75,17,645,147447.00,
504840,KAIRA CAN CO,X ,Q,720.00,720.00,720.00,720.00,720.00,715.00,1,5,3600.00,
504879,ORIENT ABRAS,B ,Q,21.25,21.75,20.65,21.05,21.05,21.20,41,8761,185089.00,
504908,DUNCANENG   ,X ,Q,95.50,105.00,95.05,102.95,105.00,100.00,14,1648,168560.00,
504918,SANDUR MANG.,X ,Q,794.10,825.00,790.00,795.15,795.05,793.55,140,4056,3242242.00,
504959,STOVAC IND. ,X ,Q,2205.00,2215.00,2160.00,2200.00,2200.00,2250.00,42,423,928823.00,
504961,TATA YODOGAW,XT,Q,39.45,39.45,38.10,38.20,38.20,38.00,5,197,7588.00,
504966,TINPLATE    ,B ,Q,137.40,141.40,137.40,138.35,138.35,136.95,911,64497,8993680.00,
504973,CHOLAHLDNG  ,A ,Q,495.50,495.50,490.00,493.50,493.50,505.00,44,791,390386.00,
505010,AUTO AXLES  ,B ,Q,1092.00,1092.00,1065.15,1070.95,1075.00,1100.25,111,798,858986.00,
505029,ATLAS CYCLES,T ,Q,44.00,44.00,41.40,42.65,42.80,43.55,51,4299,179252.00,
505036,AUTO COR.GOA,X ,Q,538.00,546.00,533.00,535.75,543.90,539.50,44,1019,546429.00,
505075,SETCO AUTO  ,B ,Q,21.95,22.20,21.55,21.90,21.90,22.15,288,31939,700145.00,
505141,SCOOTERS IND,T ,Q,30.45,30.45,28.00,28.20,28.10,29.40,7,240,6960.00,
505160,TALBROS AUTO,B ,Q,174.50,174.50,170.55,171.10,171.70,173.75,25,572,98235.00,
505163,ZF STEERING ,X ,Q,515.00,515.00,483.05,489.35,489.90,485.70,50,427,208348.00,
505192,SMLISUZU    ,B ,Q,830.50,830.50,802.00,806.50,809.00,837.90,112,976,796512.00,
505196,TIL LTD.    ,B ,Q,260.70,270.65,258.00,260.00,260.00,259.00,51,211,55667.00,
505200,EICHER MOTOR,A ,Q,20050.00,20149.00,19989.90,20067.00,20125.00,20095.60,693,1996,40011980.00,
505216,ALFRED HERB ,X ,Q,600.00,609.95,584.05,589.25,609.95,610.00,8,43,25616.00,
505230,CIMMCO      ,B ,Q,29.25,29.75,29.20,29.35,29.30,29.50,14,671,19677.00,
505232,VELJAN      ,X ,Q,800.00,810.00,771.00,792.75,771.00,801.00,18,166,132007.00,
505242,DYNAMAT.TECH,B ,Q,1429.00,1478.85,1404.00,1410.90,1410.90,1474.45,42,188,270540.00,
505250,G.G.DANDEKAR,X ,Q,51.80,51.80,50.50,51.80,51.80,49.35,15,1159,59616.00,
505255,GMM PFAUDLER,B ,Q,1432.35,1471.75,1428.30,1463.95,1460.00,1461.25,94,837,1211049.00,
505283,KIRLOSAR PN ,B ,Q,185.10,186.80,184.25,185.10,185.05,185.05,30,4729,872984.00,
505299,KULK-POWER  ,X ,Q,68.00,68.00,63.20,63.85,63.85,68.00,35,5707,373196.00,
505302,LAXMI AUTOLM,X ,Q,30.50,32.00,29.00,29.10,31.45,30.50,27,501,14763.00,
505324,MANUGRAPH IN,B ,Q,17.00,19.55,17.00,18.85,19.55,16.60,65,5178,92396.00,
505343,MONOTYPE IND,XT,Q,0.20,0.20,0.19,0.19,0.19,0.19,2,6,1.00,
505355,NESCO LTD   ,B ,Q,574.00,587.85,563.65,567.15,570.00,575.15,647,12168,6925000.00,
505358,INTEGRA ENG ,X ,Q,48.20,48.90,47.50,48.05,48.00,49.50,25,3568,171857.00,
505400,TEXINFRA    ,B ,Q,52.00,52.00,51.55,51.65,51.55,53.00,16,3100,161163.00,
505509,RESPON IND  ,B ,Q,90.00,91.70,89.65,91.25,91.65,90.25,171,17747,1600964.00,
505526,DOLAT INV.  ,X ,Q,41.65,44.00,41.65,42.75,42.75,42.20,141,21191,907614.00,
505533,WESTLIFE DEV,A ,Q,325.15,326.95,318.00,321.45,320.40,325.35,772,15555,5015879.00,
505537,ZEE ENTER   ,A ,Q,345.10,349.25,339.45,342.45,342.45,345.75,2790,190550,65478628.00,
505576,GOLDCORP    ,X ,Q,89.00,89.00,89.00,89.00,89.00,93.45,5,1000,89000.00,
505590,SVPGLOB     ,X ,Q,377.00,392.50,377.00,389.45,387.00,385.55,147,7112,2759411.00,
505681,BIMETAL BEAR,X ,Q,435.20,447.00,435.15,443.60,443.60,441.05,24,556,246756.00,
505688,BHARAT GEARS,B ,Q,110.15,111.85,107.00,108.35,108.55,112.40,68,2046,223811.00,
505700,ELECON ENG  ,B ,Q,49.05,49.65,49.05,49.15,49.05,49.15,50,4751,233633.00,
505710,GRAUER& WEIL,B ,Q,53.90,54.70,53.10,53.75,53.75,53.80,124,20154,1084564.00,
505712,HIMTEK      ,X ,Q,73.40,73.40,68.10,72.00,72.00,71.00,28,1244,87906.00,
505714,GABRIEL(I)  ,B ,Q,123.15,123.40,118.30,118.55,118.35,122.25,189,8448,1014930.00,
505720,HERC.HOISTS ,B ,Q,108.05,110.10,103.55,105.15,105.15,107.10,294,15920,1695422.00,
505725,HIND.EVEREST,X ,Q,62.95,62.95,62.95,62.95,62.95,65.50,3,10,629.00,
505726,IFB IND.LTD.,B ,Q,810.00,824.00,804.00,811.70,807.00,803.10,118,638,521351.00,
505729,SINGER INDIA,X ,Q,39.80,39.90,38.55,38.75,38.75,39.55,73,9099,353877.00,
505737,INTER.COMBUS,X ,Q,260.00,274.90,258.00,271.50,272.00,255.00,62,1116,295050.00,
505744,FED MOG GOE ,B ,Q,540.00,541.15,538.25,541.15,541.15,539.45,4,10,5396.00,
505750,JOSTS ENG.  ,X ,Q,640.00,640.00,635.10,635.10,635.10,646.60,3,139,88901.00,
505790,SCHAEFFLER  ,A ,Q,5144.90,5144.90,4946.55,5002.70,4970.00,5123.55,49,97,488216.00,
505800,RANE HOLDIN ,B ,Q,1185.00,1187.00,1185.00,1185.00,1185.00,1191.20,5,8,9482.00,
505827,SNL BEARINGS,X ,Q,268.00,287.70,260.00,287.70,287.70,265.05,18,607,168045.00,
505840,JAIPAN INDUS,X ,Q,10.35,10.35,10.35,10.35,10.35,10.85,37,17554,181683.00,
505850,MANCREDIT   ,X ,Q,56.50,56.85,54.00,55.30,55.30,55.30,71,43475,2400410.00,
505854,TRF LTD.    ,B ,Q,124.00,124.00,118.50,122.15,122.15,124.20,94,2757,332948.00,
505872,WPIL LTD.   ,X ,Q,880.00,889.95,874.70,883.95,886.95,888.80,65,1167,1025855.00,
505890,KENNAMETAL  ,B ,Q,1135.05,1154.00,1135.00,1148.60,1152.00,1134.85,217,1418,1627774.00,
505978,TRITON VALVE,X ,Q,1010.05,1010.05,997.00,997.00,997.00,1009.40,20,301,302116.00,
506022,PRAKASH IND.,B ,Q,66.10,68.70,65.60,66.45,66.00,66.10,338,40749,2718400.00,
506074,ARSHIYA     ,B ,Q,24.80,26.00,24.10,24.85,24.85,23.75,101,14581,372192.00,
506076,GRIND NORTON,A ,Q,597.00,597.00,577.35,588.20,594.00,594.40,133,899,527319.00,
506105,STANROSE MAF,X ,Q,97.00,97.00,94.05,94.70,94.05,93.50,14,2451,233841.00,
506109,GENESYS INT.,B ,Q,90.00,95.85,90.00,93.15,94.95,96.80,8,248,22812.00,
506128,PARNAXLAB   ,X ,Q,29.95,29.95,27.00,29.65,29.65,29.35,5,930,26888.00,
506142,VYAPAR INDS ,X ,Q,29.50,29.50,29.50,29.50,29.50,29.60,1,10,295.00,
506146,VISAGAR POL ,B ,Q,0.45,0.45,0.41,0.43,0.43,0.44,17,18091,7473.00,
506186,GCKL        ,XT,Q,26.00,26.00,24.15,24.15,24.15,25.35,3,1450,36025.00,
506194,ARIH SUPER  ,T ,Q,63.50,63.50,62.00,63.45,63.45,63.35,39,19861,1253725.00,
506197,BLISSGVS PH ,B ,Q,154.00,165.55,154.00,162.35,162.35,155.30,1096,150384,23770964.00,
506222,INEOSSTYRO  ,B ,Q,499.00,499.00,480.00,481.15,481.15,489.00,40,237,114610.00,
506235,ALEMBIC LTD.,B ,Q,43.00,43.00,42.20,42.30,42.55,42.80,78,14113,599895.00,
506248,AMINES&PLAST,X ,Q,36.00,36.50,35.00,35.55,35.55,36.80,37,2074,74087.00,
506260,ANUH PHARMA ,X ,Q,136.30,136.30,130.00,132.85,133.80,132.85,61,2798,368156.00,
506261,MODISON MET.,X ,Q,43.80,45.40,42.60,44.80,45.00,41.85,61,7564,333973.00,
506285,BAYER CROP  ,A ,Q,3665.80,3665.80,3610.00,3610.90,3610.00,3661.30,70,178,645281.00,
506390,CLARI CHEM  ,B ,Q,300.00,303.00,300.00,302.20,303.00,300.25,72,2909,878613.00,
506395,COROM INTER ,A ,Q,426.00,426.80,421.05,423.55,423.00,427.25,348,4127,1751704.00,
506401,DEEPAK NITR.,A ,Q,285.65,295.30,280.00,281.75,281.75,290.15,1219,44326,12752006.00,
506405,DHARAMSI CHM,X ,Q,150.00,151.95,147.50,147.55,147.50,151.05,58,4816,717705.00,
506414,DIL LTD     ,X ,Q,909.00,917.00,899.95,901.55,900.00,909.25,69,2948,2661601.00,
506480,GOCLCORP    ,B ,Q,272.00,272.00,268.30,270.25,270.10,272.80,34,488,131391.00,
506520,JAYSHRI CHEM,X ,Q,6.30,7.20,6.30,6.55,6.55,6.95,25,8995,59099.00,
506522,JL MORISON  ,X ,Q,1400.00,1400.00,1400.00,1400.00,1400.00,1400.00,2,90,126000.00,
506525,KANORIA CHEM,B ,Q,59.05,60.10,58.20,59.30,60.00,59.90,72,3145,186606.00,
506528,KELTECH EN. ,X ,Q,723.00,735.00,705.60,723.10,735.00,717.60,16,2575,1872547.00,
506532,NITTA GELA  ,X ,Q,114.00,119.95,112.50,112.85,112.85,114.90,132,5092,582270.00,
506579,ORIENT.CARB.,B ,Q,1148.05,1166.50,1148.00,1159.05,1158.90,1167.40,16,39,44982.00,
506590,PHIL.CARBON ,A ,Q,136.05,137.00,134.00,134.45,134.45,135.85,620,46485,6283699.00,
506597,AMAL PRODUCT,X ,Q,122.25,124.70,120.00,120.05,120.05,122.10,18,958,116344.00,
506618,PUN.CHEM    ,B ,Q,651.00,651.00,650.05,650.05,650.05,650.35,2,88,57251.00,
506640,GUJCHEM DIST,XT,Q,99.20,99.20,99.20,99.20,99.20,94.50,1,38,3769.00,
506642,SADHANA NITR,X ,Q,167.20,167.20,167.20,167.20,167.20,176.00,105,6853,1145821.00,
506655,SUDARSH.CHEM,A ,Q,327.00,328.00,322.10,324.55,324.55,327.30,58,1620,526810.00,
506685,ULTRAMARINE ,X ,Q,202.35,204.50,197.00,197.55,197.50,196.55,136,4230,849390.00,
506687,TRANSPEK    ,X ,Q,1490.00,1533.80,1490.00,1503.90,1505.00,1497.30,76,29220,43843997.00,
506690,UNICHEM LAB ,B ,Q,177.80,177.80,174.80,175.05,175.00,177.35,91,2868,504441.00,
506734,MYS PETRO   ,X ,Q,63.00,64.95,60.00,64.95,64.95,62.90,22,4241,264228.00,
506767,ALKYL AMINES,B ,Q,820.00,824.80,809.95,821.30,817.00,819.00,35,1036,848950.00,
506820,ASTRAZEN.PH.,A ,Q,1868.95,1893.00,1868.95,1874.30,1874.30,1875.75,28,223,419459.00,
506852,PUN.ALKALI  ,X ,Q,75.10,83.55,72.05,82.05,82.05,72.10,382,55765,4380428.00,
506854,TANFAC IND. ,X ,Q,171.00,173.95,169.00,170.95,170.00,173.00,85,3934,672660.00,
506858,GUJ.PETRO   ,XT,Q,19.80,19.80,19.80,19.80,19.80,20.80,1,1,19.00,
506863,SWADESHI IND,XT,Q,0.73,0.76,0.73,0.76,0.76,0.76,3,81,60.00,
506879,GUJ.THEMIS. ,XT,Q,38.45,38.45,38.45,38.45,38.45,38.80,2,4,153.00,
506906,SCBL        ,XT,Q,5.32,5.32,4.83,5.00,5.25,5.08,38,6377,31863.00,
506910,JAYSN DYEST ,X ,Q,60.00,60.00,55.25,55.25,55.25,58.00,9,512,30706.00,
506919,MAKERS LAB. ,X ,Q,50.00,50.00,44.90,44.95,45.00,45.95,15,555,25580.00,
506943,J.B.CHEMICAL,B ,Q,377.00,377.00,370.20,371.95,370.20,378.20,77,1906,711138.00,
506981,BL.CHIP TEX ,X ,Q,87.20,87.20,87.20,87.20,87.20,96.65,1,1,87.00,
507155,JAGATJIT IND,XT,Q,38.50,40.00,37.90,37.90,37.90,39.85,21,1742,66201.00,
507180,KESAR ENT.  ,B ,Q,46.00,55.15,45.15,54.85,55.15,50.15,662,69341,3457355.00,
507205,TILAKNAG IND,B ,Q,16.25,16.50,15.75,16.00,16.00,15.85,18,10430,166287.00,
507300,RAVALGAON   ,XT,Q,2350.00,2350.00,2350.00,2350.00,2350.00,2300.00,1,2,4700.00,
507315,SAKTHI SUGAR,T ,Q,9.80,10.25,9.80,10.06,10.25,9.80,26,3018,30019.00,
507410,WALCHANDNGR ,B ,Q,91.90,93.50,90.80,91.55,91.55,92.70,511,43899,4027428.00,
507435,KHOD.INDIA  ,XT,Q,64.95,65.95,60.10,65.90,65.90,62.85,11,753,49094.00,
507438,IFB AGRO    ,B ,Q,414.50,418.95,410.00,410.00,410.00,399.60,26,356,146908.00,
507442,DHARANI SUG ,B ,Q,9.80,10.09,9.60,10.09,10.09,10.27,6,722,6975.00,
507450,THIRU A.SUG.,Z ,Q,10.19,10.19,9.69,9.69,9.69,10.20,10,461,4469.00,
507474,KOTHARI FERM,X ,Q,68.00,70.00,67.00,67.90,67.50,69.35,14,1132,76989.00,
507488,G.M.BREWERI ,B ,Q,507.00,515.15,507.00,514.50,514.50,512.65,41,494,253270.00,
507490,RANA SUGARS ,B ,Q,3.11,3.11,2.80,2.90,2.95,2.95,162,138218,391754.00,
507498,PICCADILY SU,X ,Q,5.99,6.38,5.99,6.38,6.38,6.30,2,100,618.00,
507508,RIGA SUGAR  ,XT,Q,5.40,5.40,5.40,5.40,5.40,5.20,2,250,1350.00,
507514,SOM DISTILL.,Z ,Q,125.00,126.00,122.05,124.90,124.90,127.55,33,3981,494884.00,
507515,CJ GELATIN  ,XT,Q,7.50,7.50,7.02,7.02,7.02,7.38,4,500,3662.00,
507526,ASSO.ALCOHOL,X ,Q,202.00,212.95,201.00,207.20,209.50,200.10,179,9148,1887675.00,
507552,FOODS & INNS,X ,Q,58.35,58.35,55.25,55.40,55.40,57.15,286,32155,1797152.00,
507580,IVP LIMITED ,T ,Q,90.00,90.00,88.75,88.75,88.75,89.60,5,51,4588.00,
507598,KLRFM       ,X ,Q,36.80,38.60,33.85,37.85,38.00,35.05,28,372,13065.00,
507621,MILKFOOD    ,X ,Q,415.05,423.95,415.05,420.25,422.95,420.60,26,864,360653.00,
507645,POLSON LTD. ,X ,Q,9802.00,10000.00,9756.80,9802.10,9802.10,9867.80,6,9,89124.00,
507685,WIPRO LTD.  ,A ,Q,298.30,298.80,296.85,298.00,298.00,297.90,4083,292250,87055353.00,
507690,ORIENT BEVER,X ,Q,72.10,75.70,72.00,72.30,72.30,72.10,16,622,45938.00,
507717,DHAN AGRI   ,B ,Q,383.40,390.00,382.05,382.20,382.15,388.90,67,526,203011.00,
507747,TTK HEALTHCA,B ,Q,655.00,655.00,655.00,655.00,655.00,643.25,2,6,3930.00,
507753,TGVSL       ,X ,Q,34.70,35.40,34.05,34.55,34.85,35.05,141,21732,753678.00,
507759,LIME CHEM.  ,X ,Q,30.25,34.25,30.25,30.30,30.30,30.25,5,50,1517.00,
507779,KANPUR PLAST,X ,Q,84.80,85.20,82.55,82.85,82.90,82.00,76,5064,422760.00,
507785,TAINWALA CH.,B ,Q,64.00,64.00,57.50,60.90,62.00,60.00,15,1580,95362.00,
507789,JAGSON PHAR ,B ,Q,26.00,28.00,26.00,27.60,27.60,27.85,9,597,16535.00,
507794,KHAITAN CHEM,X ,Q,8.45,8.45,7.75,7.81,7.94,8.01,40,14213,111967.00,
507815,GILLETTE (I),A ,Q,7361.85,7466.65,7361.85,7440.15,7418.05,7428.20,91,170,1260956.00,
507828,ANSALHSG    ,B ,Q,7.75,8.00,7.36,7.49,7.45,7.62,77,13387,101501.00,
