SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500674,SANOFI      ,A ,Q,5445.00,5456.30,5400.00,5429.90,5400.00,5403.25,136,351,1905992.00,
500676,GLAXOSMITHKL,A ,Q,7731.90,7754.55,7680.05,7717.50,7680.05,7755.45,51,102,788490.00,
500680,PFIZER LTD. ,A ,Q,3199.00,3222.20,3137.00,3161.50,3210.00,3192.45,216,940,2983651.00,
500690,GUJ.ST.FERT ,A ,Q,100.60,103.10,100.05,100.85,100.10,100.70,774,110308,11232142.00,
500696,HIND UNI LT ,A ,Q,1845.00,1853.00,1816.15,1824.95,1824.95,1843.80,2052,51421,94047219.00,
500710,AKZOINDIA   ,A ,Q,1782.25,1806.40,1778.25,1800.05,1800.00,1800.25,56,1036,1864830.00,
500730,NOCIL LTD   ,A ,Q,120.60,122.85,120.60,121.35,121.35,122.10,724,44741,5445923.00,
500770,TATA CHEM.  ,A ,Q,627.50,636.90,622.95,626.40,626.40,631.50,611,21328,13449093.00,
500777,T.P.L.      ,B ,Q,35.75,36.00,34.90,35.05,35.05,35.50,100,12177,429090.00,
500780,ZUARIGLOB   ,B ,Q,93.85,95.00,92.05,92.10,92.05,95.35,35,3445,324784.00,
500790,NESTLE (I)  ,A ,Q,11625.00,11722.00,11452.20,11490.05,11490.05,11608.95,436,1366,15825714.00,
500800,TATAGLOBAL  ,A ,Q,253.90,254.80,245.05,247.10,247.10,253.80,1172,124224,30924473.00,
500820,ASIAN PAINTS,A ,Q,1430.00,1431.70,1411.00,1412.65,1412.65,1427.15,1839,42480,60275284.00,
500825,BRITANIA IND,A ,Q,2985.30,2988.80,2950.00,2959.65,2959.65,2985.95,945,25023,74460246.00,
500830,COLGATE PALM,A ,Q,1189.00,1189.50,1151.55,1160.80,1157.90,1177.00,842,16805,19712708.00,
500840,EIH LTD.    ,A ,Q,168.00,170.00,165.10,168.10,170.00,169.45,144,3691,614951.00,
500850,INDIAN HOTEL,A ,Q,147.35,148.00,146.10,146.65,146.75,147.75,253,15732,2312043.00,
500870,CASTROL     ,A ,Q,145.40,145.40,141.95,142.25,142.00,143.95,473,35191,5023277.00,
500875,ITC LTD.    ,A ,Q,280.70,280.70,277.25,277.95,277.95,279.85,4080,556112,154867488.00,
500877,APOLLO TYRES,A ,Q,188.50,188.50,184.10,185.40,184.35,187.60,895,81247,15123474.00,
500878,CEAT LIMITED,A ,Q,934.05,942.10,918.65,922.10,922.10,934.05,1349,42113,39130183.00,
500940,FINOLEX IND.,A ,Q,507.00,508.00,500.00,500.55,500.00,506.30,198,3790,1905437.00,
501148,DALAL ST INV,XT,Q,290.50,290.50,279.20,279.20,279.20,284.85,18,302,87215.00,
501150,CENTRUM CAP ,A ,Q,28.00,28.15,26.35,27.00,27.20,28.05,114,27681,749702.00,
501242,TCI FINANCE ,B ,Q,13.65,14.39,13.65,14.02,13.71,14.00,16,622,8700.00,
501295,INDUS.INV.TR,B ,Q,75.00,75.00,75.00,75.00,75.00,70.00,1,10,750.00,
501301,TATA INVEST.,A ,Q,873.65,876.00,870.50,873.60,875.00,877.65,42,852,744623.00,
501314,GROMOTRADE  ,X ,Q,447.00,448.10,447.00,448.10,448.10,447.70,87,4208,1883918.00,
501343,MOTOR&GEN.FI,B ,Q,42.00,42.00,41.00,41.00,41.00,38.00,2,2,83.00,
501370,WALCHAND PF ,X ,Q,83.60,83.60,77.05,82.95,82.95,79.75,6,91,7403.00,
501391,W.H.BRADY   ,X ,Q,115.00,115.00,114.95,114.95,114.95,116.85,4,77,8851.00,
501421,SOLIX TECHNO,XT,Q,131.45,139.00,131.45,139.00,139.00,138.35,5,105,13867.00,
501423,SHA ENG PLA ,X ,Q,588.90,588.90,560.00,571.65,572.00,572.05,83,2026,1163708.00,
501425,BOM.BURMAH  ,A ,Q,1115.55,1124.90,1103.10,1106.65,1106.65,1117.50,402,4192,4659245.00,
501430,BOM.CYCLE   ,X ,Q,1989.80,1990.00,1989.80,1990.00,1990.00,1913.25,4,5,9949.00,
501455,GREAVES COTT,A ,Q,147.25,148.00,145.55,146.50,146.50,147.95,284,17333,2543469.00,
501700,INDIA NIVEH ,X ,Q,65.50,65.50,65.25,65.40,65.40,65.60,36,5853,382533.00,
501831,COAST CORP  ,X ,Q,307.75,307.75,293.00,304.30,303.00,297.00,78,10300,3095882.00,
501833,CHOWGULE ST ,XT,Q,5.66,5.90,5.66,5.66,5.66,5.95,31,12765,72297.00,
501848,GLOBAL OFFS ,B ,Q,9.20,9.20,9.10,9.14,9.15,9.15,7,1635,14897.00,
502015,ASIIL       ,X ,Q,15.50,15.60,14.80,14.80,14.80,15.05,19,4996,75103.00,
502090,SAGAR CEM.  ,B ,Q,642.00,644.00,640.00,642.00,640.00,638.00,3,3,1926.00,
502137,DECAN CEMENT,B ,Q,399.50,399.50,392.00,392.00,392.00,399.00,3,104,41163.00,
502157,MANGALAM CEM,B ,Q,243.30,246.30,243.30,246.15,246.00,250.00,17,246,60470.00,
502168,N C L IND.  ,B ,Q,137.40,138.40,134.90,135.95,136.50,138.15,137,8567,1171767.00,
502175,SAURAS.CEM. ,X ,Q,43.00,43.50,42.50,42.60,42.60,43.90,17,5276,224375.00,
502180,SRI DIGV CEM,X ,Q,14.80,15.10,13.85,14.25,14.25,14.80,380,197720,2812203.00,
502219,BOROSIL GLAS,B ,Q,185.10,185.55,177.80,180.20,180.50,186.35,676,22693,4126444.00,
502281,TRIVENI GLAS,XT,Q,8.93,9.40,8.93,9.40,9.40,9.40,2,101,902.00,
502330,IPAPPM      ,B ,Q,420.00,424.75,420.00,424.05,424.00,421.80,126,15355,6495075.00,
502355,BALKRISH IND,A ,Q,779.50,785.90,759.00,763.50,763.50,779.70,1016,30788,23639990.00,
502407,NATH PULP   ,X ,Q,63.00,63.00,63.00,63.00,63.00,64.85,4,707,44541.00,
502420,ORIENT PAPER,B ,Q,29.90,30.30,29.60,29.85,30.20,30.25,166,26771,799712.00,
502445,CITADEL     ,X ,Q,15.50,15.60,14.35,14.53,14.50,15.78,20,1243,18441.00,
502448,ROLLATAINER ,T ,Q,2.09,2.15,2.09,2.15,2.15,2.18,4,1012,2125.00,
502450,SESHA.PAPER ,B ,Q,980.00,982.95,973.75,982.30,982.50,982.70,21,450,440286.00,
502587,RAMA PULP   ,X ,Q,64.90,66.00,63.00,65.85,65.85,64.55,73,9989,652396.00,
502589,VAPI PAPER  ,XT,Q,17.25,17.25,16.65,16.65,16.65,16.95,2,800,13620.00,
502742,SINTEX IND. ,B ,Q,3.84,3.93,3.84,3.84,3.84,4.26,377,368667,1417477.00,
502761,BLUE BLEND  ,B ,Q,2.40,2.40,2.40,2.40,2.40,2.40,1,440,1056.00,
502820,DCM LTD.    ,B ,Q,35.40,35.75,33.05,33.85,33.35,34.40,30,1839,63349.00,
502865,FORBES & CO ,B ,Q,1905.00,1919.00,1875.90,1892.60,1900.00,1900.45,63,498,944032.00,
502873,H.P.COTTON  ,X ,Q,32.00,32.00,31.00,31.00,31.00,31.00,6,489,15161.00,
502901,JAMSHRI RANJ,X ,Q,2035.00,2068.85,2035.00,2061.40,2064.80,1880.80,13,36,74232.00,
502933,KATARE SPG. ,XT,Q,13.75,13.75,13.75,13.75,13.75,13.10,1,100,1375.00,
502937,KESORAM IND ,B ,Q,65.60,65.60,63.50,63.95,63.95,65.75,256,17879,1155877.00,
502958,LAKSHMI MILL,X ,Q,2270.00,2455.00,2270.00,2350.00,2350.00,2350.00,10,30,71069.00,
502986,VARDH TEXT  ,A ,Q,1092.95,1092.95,1073.30,1082.75,1074.05,1083.85,68,219,237338.00,
503031,PENLAND LTD ,B ,Q,6.20,6.60,6.15,6.23,6.23,6.37,123,38110,237963.00,
503100,PHOENIX MILL,A ,Q,647.90,653.95,645.00,647.95,645.00,641.95,60,388,252136.00,
503101,MARATHON NEX,B ,Q,97.30,97.50,95.00,96.30,96.30,100.00,20,711,68974.00,
503162,REL.CHEMOTX ,X ,Q,78.00,78.00,73.75,73.85,73.75,74.50,29,1976,147533.00,
503169,RUBY MILLS  ,B ,Q,241.00,242.20,233.00,233.35,233.35,240.00,20,357,84414.00,
503229,SIMPLEX REAL,X ,Q,59.00,59.50,59.00,59.50,59.50,57.00,3,213,12617.00,
503310,SWAN ENG    ,A ,Q,104.25,105.95,103.45,104.85,105.95,104.65,339,132022,13767448.00,
503349,VICTORIA MIL,X ,Q,2318.00,2329.00,2226.10,2239.45,2232.00,2270.00,15,32,72071.00,
503657,VEER ENERGY ,X ,Q,7.75,8.09,7.10,8.00,8.00,8.07,60,25091,199315.00,
503663,TILAK       ,X ,Q,0.57,0.61,0.57,0.61,0.61,0.59,14,100500,60685.00,
503681,ELCID INV   ,XT,Q,6.80,6.80,6.80,6.80,6.80,6.48,2,1000,6800.00,
503722,BANSW.SYNTEX,B ,Q,70.05,70.05,69.00,69.55,69.60,70.60,29,1719,118703.00,
503804,SHRI DINESH ,X ,Q,117.00,117.00,117.00,117.00,117.00,116.50,1,50,5850.00,
503806,SRF LIMITED ,A ,Q,2926.00,2941.00,2860.00,2884.70,2884.70,2923.35,767,10336,30073636.00,
503811,SIYARAM SILK,B ,Q,323.00,323.00,319.00,319.50,320.00,322.10,54,1223,391291.00,
503831,FOMENTO HOTE,X ,Q,100.00,100.00,100.00,100.00,100.00,105.00,1,57,5700.00,
503881,HIND.SYNTEX ,B ,Q,4.06,4.48,4.06,4.31,4.48,4.27,2,800,3447.00,
503960,BHARAT BIJLE,B ,Q,1112.00,1114.50,1100.00,1104.00,1100.00,1123.45,56,299,331158.00,
504000,ELPRO INTER ,X ,Q,47.20,47.50,46.55,46.70,46.70,47.80,14,2261,105957.00,
504008,EMCO LTD.   ,T ,Q,1.57,1.70,1.57,1.58,1.65,1.65,22,15882,25081.00,
504028,GEE LTD     ,X ,Q,32.50,32.50,28.70,28.70,28.70,27.10,8,622,17887.00,
504036,HIND.RECT   ,B ,Q,129.30,131.05,129.20,129.20,129.20,130.30,11,320,41387.00,
504058,NIPPOBATRY  ,B ,Q,470.00,470.00,451.40,462.20,465.00,464.50,38,358,163754.00,
504067,ZENSAR TECH.,A ,Q,250.40,257.00,250.40,256.15,257.00,255.70,111,1194,305129.00,
504084,KAYCEE IND  ,X ,Q,3300.00,3424.00,3300.00,3424.00,3424.00,3300.00,2,2,6724.00,
504092,INDOKEM LTD.,X ,Q,8.45,9.20,8.05,8.22,8.22,8.45,6,870,7137.00,
504093,PANA ENERG  ,X ,Q,166.00,169.80,164.00,167.60,167.80,166.45,75,6920,1148542.00,
504112,NELCO LTD.  ,B ,Q,299.95,305.80,293.20,295.65,295.65,300.50,615,15711,4728061.00,
504132,PERM MAGNETS,X ,Q,184.00,196.80,183.50,186.60,186.60,189.75,102,3446,654383.00,
504176,HIGH ENERGY ,X ,Q,191.30,191.30,177.20,182.00,182.00,191.30,8,241,44772.00,
504180,STD.BATTERY ,X ,Q,4.11,4.11,4.10,4.10,4.10,3.92,9,1539,6315.00,
504212,UNIV.CABLE  ,B ,Q,209.65,210.20,207.20,208.05,207.20,210.55,40,1226,255675.00,
504220,W.S.INDUSTR.,T ,Q,0.85,0.85,0.85,0.85,0.85,0.85,5,7100,6035.00,
504240,DELTON CABLE,XT,Q,21.00,21.00,21.00,21.00,21.00,21.40,3,500,10500.00,
504258,LAKSHMI ELEC,X ,Q,466.00,466.00,455.05,457.00,455.25,465.90,93,1873,861511.00,
504286,DELTA MAG   ,B ,Q,52.20,52.20,52.20,52.20,52.20,58.00,1,25,1305.00,
504335,PAZEL       ,XT,Q,1.29,1.29,1.25,1.29,1.29,1.30,122,870670,1122829.00,
504341,RELTD       ,X ,Q,34.00,34.00,34.00,34.00,34.00,36.05,5,1700,57800.00,
504378,NYSSACORP   ,X ,Q,1.36,1.36,1.34,1.34,1.34,1.36,7,9628,12902.00,
504605,UNI ABEX    ,X ,Q,475.00,484.00,475.00,484.00,484.00,482.10,4,131,62954.00,
504614,SARDA ENMIN ,B ,Q,242.50,247.30,242.00,246.35,246.90,247.40,62,1799,439432.00,
504646,BHAGWATI AUT,X ,Q,126.10,126.10,123.45,123.45,123.45,126.10,4,63,7811.00,
504741,IND.HUME PIP,B ,Q,280.00,280.00,270.00,270.85,273.80,274.15,15,147,39957.00,
504786,INVEST &PREC,X ,Q,224.00,224.00,217.00,220.20,220.20,224.10,50,1670,366461.00,
504840,KAIRA CAN CO,X ,Q,725.05,725.05,725.05,725.05,725.05,720.00,1,1,725.00,
504879,ORIENT ABRAS,B ,Q,20.65,21.30,20.50,20.50,20.50,21.00,7,1035,21519.00,
504908,DUNCANENG   ,X ,Q,108.00,109.30,108.00,108.00,108.00,108.00,7,320,34573.00,
504918,SANDUR MANG.,X ,Q,799.60,830.00,791.35,825.60,825.00,793.20,69,1392,1139152.00,
504959,STOVAC IND. ,X ,Q,2098.95,2200.00,2098.95,2179.30,2162.10,2200.00,33,440,956288.00,
504961,TATA YODOGAW,XT,Q,38.00,38.00,36.60,38.00,38.00,38.00,19,921,34323.00,
504966,TINPLATE    ,B ,Q,135.50,137.40,133.15,134.10,133.50,136.70,835,64128,8680588.00,
504973,CHOLAHLDNG  ,A ,Q,498.00,498.00,483.00,486.70,485.55,495.20,41,1003,488410.00,
504988,WELCAST     ,X ,Q,578.00,578.00,577.95,577.95,577.95,550.90,2,51,29475.00,
505010,AUTO AXLES  ,B ,Q,1072.70,1084.95,1065.00,1070.10,1067.25,1076.95,25,112,120146.00,
505029,ATLAS CYCLES,T ,Q,41.35,41.40,38.55,39.50,39.45,40.55,38,3043,118157.00,
505036,AUTO COR.GOA,X ,Q,538.60,538.60,528.00,530.10,531.00,532.75,28,652,347176.00,
505075,SETCO AUTO  ,B ,Q,21.90,22.05,21.35,21.50,21.40,21.90,391,62941,1368190.00,
505141,SCOOTERS IND,T ,Q,27.00,27.00,26.55,26.55,26.55,27.90,20,1115,29665.00,
505160,TALBROS AUTO,B ,Q,175.35,179.75,175.35,178.00,178.00,175.30,11,219,38819.00,
505163,ZF STEERING ,X ,Q,490.00,502.80,482.05,487.90,484.45,492.30,35,740,362308.00,
505192,SMLISUZU    ,B ,Q,810.60,810.60,775.00,780.10,775.00,796.60,78,495,389197.00,
505196,TIL LTD.    ,B ,Q,253.00,256.50,251.15,252.60,251.15,257.15,22,396,101050.00,
505200,EICHER MOTOR,A ,Q,20041.05,20118.45,19630.00,19779.15,19779.15,20123.00,492,1112,22161581.00,
505216,ALFRED HERB ,X ,Q,586.05,586.05,586.00,586.05,586.05,592.50,3,71,41607.00,
505230,CIMMCO      ,B ,Q,29.95,29.95,28.30,28.65,28.30,29.50,14,1545,45056.00,
505232,VELJAN      ,X ,Q,755.25,791.00,755.25,761.95,756.00,775.00,23,118,89995.00,
505242,DYNAMAT.TECH,B ,Q,1405.00,1440.00,1363.00,1405.50,1395.00,1437.35,37,86,119652.00,
505250,G.G.DANDEKAR,X ,Q,52.70,52.70,51.25,51.30,51.25,53.90,7,96,4923.00,
505255,GMM PFAUDLER,B ,Q,1450.55,1450.55,1402.70,1428.80,1428.80,1459.70,74,445,634904.00,
505283,KIRLOSAR PN ,B ,Q,187.05,189.85,184.20,185.05,185.00,191.15,57,13244,2451077.00,
505299,KULK-POWER  ,X ,Q,60.70,65.30,60.70,65.30,65.30,64.00,4,320,19659.00,
505324,MANUGRAPH IN,B ,Q,21.20,21.20,19.20,19.95,19.55,21.45,110,6327,125916.00,
505343,MONOTYPE IND,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1000,190.00,
505355,NESCO LTD   ,B ,Q,555.00,563.00,553.00,559.10,557.00,553.65,369,4703,2633610.00,
505358,INTEGRA ENG ,X ,Q,47.50,47.50,44.50,45.20,44.80,46.85,90,24556,1117776.00,
505368,REVATHI EQU.,B ,Q,423.60,423.60,421.00,421.10,421.00,421.20,10,750,317574.00,
505400,TEXINFRA    ,B ,Q,50.55,51.00,50.50,50.85,50.50,51.20,12,1893,96228.00,
505412,WENDT(INDIA),B ,Q,2700.00,2700.00,2585.00,2588.45,2585.10,2690.00,12,36,94488.00,
505502,PSITINFRA   ,X ,Q,37.00,37.00,37.00,37.00,37.00,37.70,1,1,37.00,
505509,RESPON IND  ,B ,Q,92.00,92.00,90.00,91.40,92.00,90.45,116,17694,1598959.00,
505526,DOLAT INV.  ,X ,Q,43.00,43.90,41.55,42.15,42.05,43.15,161,62310,2637324.00,
505533,WESTLIFE DEV,A ,Q,319.00,324.75,318.00,319.30,320.00,322.05,398,9322,2987292.00,
505537,ZEE ENTER   ,A ,Q,352.20,352.50,326.20,336.80,336.80,352.35,9976,803027,269767757.00,
505576,GOLDCORP    ,X ,Q,89.80,89.80,89.80,89.80,89.80,89.00,2,5030,451694.00,
505590,SVPGLOB     ,X ,Q,390.00,390.00,379.00,379.05,379.00,386.55,20,2793,1076228.00,
505681,BIMETAL BEAR,X ,Q,446.00,446.00,433.35,444.50,435.65,436.10,18,268,119021.00,
505688,BHARAT GEARS,B ,Q,107.00,107.05,102.50,103.50,102.50,106.70,43,2192,229787.00,
505690,BRADY MORRIS,X ,Q,39.55,39.55,39.55,39.55,39.55,41.60,7,109,4310.00,
505700,ELECON ENG  ,B ,Q,48.55,48.55,47.15,47.40,47.35,49.20,91,6829,326986.00,
505710,GRAUER& WEIL,B ,Q,53.55,55.00,53.50,54.35,54.35,53.45,143,30751,1659345.00,
505712,HIMTEK      ,X ,Q,70.00,70.00,69.50,69.50,69.50,70.05,20,910,63570.00,
505714,GABRIEL(I)  ,B ,Q,120.00,123.25,118.65,121.60,121.60,122.05,145,4497,542525.00,
505720,HERC.HOISTS ,B ,Q,103.00,104.95,102.05,103.25,103.00,103.60,22,721,74640.00,
505726,IFB IND.LTD.,B ,Q,812.20,827.00,807.00,810.95,818.60,812.20,100,714,584326.00,
505729,SINGER INDIA,X ,Q,39.80,39.80,38.10,38.65,38.65,38.95,85,14663,566135.00,
505737,INTER.COMBUS,X ,Q,273.00,275.00,265.00,272.20,274.00,271.65,36,2285,619395.00,
505744,FED MOG GOE ,B ,Q,535.30,539.20,532.75,532.75,532.75,537.40,30,336,180153.00,
505750,JOSTS ENG.  ,X ,Q,625.30,645.00,625.30,627.00,627.00,630.00,11,312,195381.00,
505790,SCHAEFFLER  ,A ,Q,4943.50,4957.10,4850.00,4858.00,4850.00,4973.20,52,276,1343809.00,
505800,RANE HOLDIN ,B ,Q,1194.95,1194.95,1176.05,1176.05,1176.05,1190.00,3,3,3565.00,
505827,SNL BEARINGS,X ,Q,265.20,282.95,265.20,278.95,278.95,283.45,8,108,28742.00,
505840,JAIPAN INDUS,X ,Q,9.80,10.30,9.40,10.30,10.30,9.85,54,40465,398607.00,
505850,MANCREDIT   ,X ,Q,54.40,56.35,53.50,55.25,55.35,55.80,73,27860,1539120.00,
505854,TRF LTD.    ,B ,Q,122.05,122.35,120.00,120.85,120.85,124.45,139,5340,647581.00,
505872,WPIL LTD.   ,X ,Q,872.50,894.80,872.50,879.85,879.85,885.70,66,1481,1306663.00,
505890,KENNAMETAL  ,B ,Q,1144.95,1144.95,1100.00,1119.50,1119.50,1129.10,141,2359,2630305.00,
505978,TRITON VALVE,X ,Q,1000.00,1000.00,993.00,995.50,993.00,1000.00,29,657,656755.00,
506022,PRAKASH IND.,B ,Q,67.00,67.00,65.55,66.00,65.55,67.00,129,19986,1324948.00,
506074,ARSHIYA     ,B ,Q,24.20,25.90,24.20,24.95,25.00,24.85,83,9811,246096.00,
506076,GRIND NORTON,A ,Q,583.00,588.30,578.45,581.10,581.10,585.80,76,740,431715.00,
506105,STANROSE MAF,X ,Q,95.90,95.90,91.15,91.40,91.40,99.50,3,258,24029.00,
506109,GENESYS INT.,B ,Q,91.00,92.00,90.10,92.00,92.00,95.00,3,210,19030.00,
506122,PANKAJPIYUS ,XT,Q,48.45,48.45,48.45,48.45,48.45,51.00,1,25,1211.00,
506128,PARNAXLAB   ,X ,Q,28.00,29.80,28.00,29.80,29.80,29.55,2,110,3098.00,
506142,VYAPAR INDS ,X ,Q,29.55,29.55,29.55,29.55,29.55,28.15,3,15,443.00,
506146,VISAGAR POL ,B ,Q,0.41,0.44,0.41,0.41,0.42,0.42,74,54323,22672.00,
506186,GCKL        ,XT,Q,25.35,26.50,25.35,26.50,26.50,25.35,3,200,5185.00,
506194,ARIH SUPER  ,T ,Q,61.50,63.35,60.10,61.60,60.10,63.25,51,9545,588104.00,
506197,BLISSGVS PH ,B ,Q,164.20,164.70,160.25,160.85,160.50,163.25,491,120258,19530808.00,
506222,INEOSSTYRO  ,B ,Q,470.25,480.30,470.25,480.30,480.30,481.15,4,40,18911.00,
506235,ALEMBIC LTD.,B ,Q,41.55,41.75,41.00,41.05,41.00,42.05,173,11430,470595.00,
506248,AMINES&PLAST,X ,Q,34.60,36.00,34.05,34.70,34.70,35.00,50,3476,120994.00,
506260,ANUH PHARMA ,X ,Q,130.10,135.00,130.10,134.90,134.30,132.55,37,1368,183178.00,
506261,MODISON MET.,X ,Q,44.15,45.50,43.15,44.10,44.95,43.10,40,3738,164535.00,
506285,BAYER CROP  ,A ,Q,3588.65,3606.00,3505.00,3514.75,3505.00,3609.50,178,625,2215479.00,
506390,CLARI CHEM  ,B ,Q,302.20,312.80,300.10,307.80,306.00,303.85,188,4848,1487830.00,
506395,COROM INTER ,A ,Q,421.05,424.15,417.00,419.60,417.00,424.90,69,1304,550130.00,
506401,DEEPAK NITR.,A ,Q,279.25,282.95,275.15,281.10,281.10,281.45,756,28895,8068352.00,
506405,DHARAMSI CHM,X ,Q,149.95,174.00,149.00,161.50,161.50,146.00,811,107957,17247822.00,
506414,DIL LTD     ,X ,Q,900.00,905.00,900.00,903.70,904.95,900.95,43,752,677896.00,
506480,GOCLCORP    ,B ,Q,270.00,272.00,258.50,266.25,266.55,269.60,40,265,69789.00,
506520,JAYSHRI CHEM,X ,Q,7.22,7.22,6.40,6.40,6.70,6.56,31,1527,9809.00,
506522,JL MORISON  ,X ,Q,1400.00,1430.00,1400.00,1430.00,1430.00,1400.00,3,86,120430.00,
506525,KANORIA CHEM,B ,Q,60.00,60.10,58.05,58.45,58.45,60.45,52,1458,85837.00,
506528,KELTECH EN. ,X ,Q,708.10,735.00,696.00,698.90,697.00,722.55,19,337,239291.00,
506532,NITTA GELA  ,X ,Q,118.95,118.95,109.35,109.50,109.50,114.10,32,897,100673.00,
506579,ORIENT.CARB.,B ,Q,1173.00,1173.70,1155.00,1155.00,1155.00,1159.00,46,362,422977.00,
506590,PHIL.CARBON ,A ,Q,132.15,133.50,128.55,130.05,130.05,131.60,775,65036,8520179.00,
506597,AMAL PRODUCT,X ,Q,120.00,134.00,120.00,127.65,128.00,120.10,248,16155,2046481.00,
506605,POLYCHEM    ,X ,Q,284.10,284.10,284.10,284.10,284.10,292.10,1,3,852.00,
506618,PUN.CHEM    ,B ,Q,630.00,643.30,630.00,635.20,635.20,648.00,31,794,508032.00,
506640,GUJCHEM DIST,XT,Q,104.15,104.15,104.15,104.15,104.15,99.20,1,14,1458.00,
506642,SADHANA NITR,X ,Q,150.95,150.95,150.95,150.95,150.95,158.85,216,2269,342505.00,
506655,SUDARSH.CHEM,A ,Q,327.45,329.65,325.55,326.55,326.20,327.65,81,1573,514675.00,
506685,ULTRAMARINE ,X ,Q,193.15,198.00,187.05,190.40,190.00,193.15,170,6319,1201878.00,
506687,TRANSPEK    ,X ,Q,1507.05,1520.00,1495.00,1501.00,1501.00,1509.75,92,14090,21148257.00,
506690,UNICHEM LAB ,B ,Q,172.50,174.15,170.40,173.00,173.00,174.25,274,17422,2985729.00,
506734,MYS PETRO   ,X ,Q,65.85,65.85,61.05,61.05,61.05,62.00,3,56,3443.00,
506767,ALKYL AMINES,B ,Q,815.00,828.05,811.00,811.15,811.00,807.00,21,102,83527.00,
506808,TUTICORIN.  ,XT,Q,3.15,3.15,3.15,3.15,3.15,3.31,1,50,157.00,
506820,ASTRAZEN.PH.,A ,Q,1900.00,1900.00,1890.00,1890.90,1890.00,1891.25,56,323,612001.00,
506852,PUN.ALKALI  ,X ,Q,81.90,81.90,80.00,80.20,81.00,80.30,93,20828,1681826.00,
506854,TANFAC IND. ,X ,Q,169.75,169.75,163.10,164.20,164.15,163.85,49,2178,359526.00,
506863,SWADESHI IND,XT,Q,0.75,0.75,0.75,0.75,0.75,0.76,3,231,173.00,
506879,GUJ.THEMIS. ,XT,Q,37.00,37.40,37.00,37.40,37.35,38.00,13,765,28438.00,
506906,SCBL        ,XT,Q,5.10,5.19,4.90,5.10,5.18,4.95,21,2961,14767.00,
506910,JAYSN DYEST ,X ,Q,55.80,55.95,53.10,55.10,55.95,53.50,23,3720,204313.00,
506919,MAKERS LAB. ,X ,Q,44.00,44.50,44.00,44.50,44.50,44.10,2,10,442.00,
506943,J.B.CHEMICAL,B ,Q,376.90,383.70,372.65,374.60,374.60,372.00,99,1502,564309.00,
507155,JAGATJIT IND,XT,Q,35.00,37.05,34.25,37.05,37.05,36.05,23,3595,125378.00,
507180,KESAR ENT.  ,B ,Q,60.50,62.50,57.15,58.30,57.15,60.15,381,33830,2024319.00,
507205,TILAKNAG IND,B ,Q,15.75,15.85,15.50,15.50,15.50,15.75,26,11290,177841.00,
507300,RAVALGAON   ,XT,Q,2230.00,2230.00,2228.00,2228.00,2228.00,2345.00,3,7,15598.00,
507315,SAKTHI SUGAR,T ,Q,9.80,9.85,9.50,9.52,9.79,9.86,20,4727,45187.00,
507410,WALCHANDNGR ,B ,Q,88.30,89.40,86.10,86.80,86.80,89.20,704,74149,6519616.00,
507435,KHOD.INDIA  ,XT,Q,65.70,65.70,60.00,60.00,60.00,62.70,2,7,448.00,
507438,IFB AGRO    ,B ,Q,397.00,408.90,392.05,396.35,396.00,400.60,23,225,89406.00,
507450,THIRU A.SUG.,Z ,Q,9.67,9.67,8.75,8.75,8.75,9.21,9,1241,10886.00,
507474,KOTHARI FERM,X ,Q,70.00,70.00,67.50,67.50,67.50,68.50,10,495,34152.00,
507488,G.M.BREWERI ,B ,Q,515.00,515.00,509.50,511.60,513.90,515.65,79,1338,685789.00,
507490,RANA SUGARS ,B ,Q,2.94,3.00,2.80,2.85,2.89,2.92,75,65162,187569.00,
507498,PICCADILY SU,X ,Q,6.44,6.50,6.10,6.10,6.10,6.38,7,1350,8606.00,
507514,SOM DISTILL.,Z ,Q,117.05,120.00,117.00,117.95,117.95,120.10,63,2305,273181.00,
507515,CJ GELATIN  ,XT,Q,7.00,7.00,7.00,7.00,7.00,7.00,1,100,700.00,
507525,AMRIT CORP  ,X ,Q,599.65,599.65,599.45,599.65,599.65,571.10,12,2980,1786951.00,
507526,ASSO.ALCOHOL,X ,Q,200.25,210.00,200.25,202.90,202.90,210.05,106,3382,694444.00,
507552,FOODS & INNS,X ,Q,56.50,56.90,54.50,55.50,56.20,56.40,281,47924,2661652.00,
507580,IVP LIMITED ,T ,Q,88.90,88.90,86.00,86.00,86.00,85.10,14,1516,130553.00,
507598,KLRFM       ,X ,Q,39.00,39.00,35.35,36.90,38.50,37.50,8,191,7106.00,
507621,MILKFOOD    ,X ,Q,415.30,430.00,415.30,429.70,430.00,418.70,9,205,88071.00,
507645,POLSON LTD. ,X ,Q,9805.95,9980.00,9805.95,9931.60,9864.75,9900.00,9,10,98661.00,
507685,WIPRO LTD.  ,A ,Q,298.55,301.55,298.20,298.95,298.95,298.80,4955,487675,146130796.00,
507690,ORIENT BEVER,X ,Q,74.95,74.95,71.25,72.00,74.80,75.00,11,208,14978.00,
507717,DHAN AGRI   ,B ,Q,379.30,384.30,365.05,380.00,380.00,380.95,87,465,174310.00,
